YEAR,RANGE_CATEGORY,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,FUEL,FUEL CONSUMPTION,KMXGALON,EMISSIONS
2015,MID_RANGE,SEDAN_COMPACT,2.5,5,X,11.6,45.06152,232
2016,HIGH_RANGE,SEDAN_COMPACT,5.9,12,Z,18.0,28.96812,365
2016,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,11.0,46.67086,224
2016,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,10.3,48.2802,222
2016,HIGH_RANGE,SEDAN_COMPACT,4.0,8,Z,17.7,32.1868,337
2016,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,10.4,51.49888,207
2016,HIGH_RANGE,WAGON_SPECIALTY,2.0,4,O,7.7,67.59228,183
2016,HIGH_RANGE,WAGON_SPECIALTY,2.0,4,Z,10.5,51.49888,209
2016,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,13.0,40.2335,263
2016,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,14.1,37.01482,284
2016,MID_RANGE,SUV_CROSSOVER,1.4,4,X,9.5,53.10822,199
2016,MID_RANGE,SUV_CROSSOVER,1.4,4,X,8.5,57.93624,182
2016,MID_RANGE,MIDSIZE_FULLSIZE,3.6,6,X,13.8,38.62416,274
2016,HIGH_RANGE,MIDSIZE_FULLSIZE,2.0,4,Z,11.2,46.67086,229
2016,HIGH_RANGE,MIDSIZE_FULLSIZE,3.6,6,X,13.9,38.62416,273
2016,HIGH_RANGE,MIDSIZE_FULLSIZE,3.6,6,Z,15.0,35.40548,302
2016,MID_RANGE,SEDAN_COMPACT,1.4,4,X,8.9,56.3269,189
2016,MID_RANGE,WAGON_SPECIALTY,1.4,4,X,9.0,56.3269,188
2016,MID_RANGE,SUV_CROSSOVER,5.3,8,O,20.9,25.74944,300
2016,MID_RANGE,MIDSIZE_FULLSIZE,3.6,6,X,12.8,41.84284,250
2016,MID_RANGE,TRUCK_VAN,3.6,6,X,14.1,38.62416,282
2016,MID_RANGE,MIDSIZE_FULLSIZE,6.4,8,Z,16.8,32.1868,326
2016,MID_RANGE,MIDSIZE_FULLSIZE,5.7,8,X,16.1,33.79614,313
2016,MID_RANGE,SUV_CROSSOVER,2.4,4,X,12.7,40.2335,260
2016,MID_RANGE,SUV_CROSSOVER,3.6,6,O,18.9,27.35878,270
2016,LOW_RANGE,SEDAN_COMPACT,1.4,4,X,8.7,57.93624,183
2016,LOW_RANGE,SEDAN_COMPACT,1.4,4,X,7.6,67.59228,160
2016,LOW_RANGE,SUV_CROSSOVER,2.4,4,X,10.6,48.2802,217
2016,MID_RANGE,SUV_CROSSOVER,3.5,6,X,16.2,32.1868,334
2016,MID_RANGE,TRUCK_VAN,3.5,6,O,17.9,28.96812,261
2016,MID_RANGE,TRUCK_VAN,5.0,8,X,16.8,30.57746,341
2016,MID_RANGE,SUV_CROSSOVER,3.5,6,X,15.7,33.79614,322
2016,MID_RANGE,SEDAN_COMPACT,1.0,3,X,8.5,62.76426,171
2016,MID_RANGE,MIDSIZE_FULLSIZE,1.5,4,X,9.4,56.3269,188
2016,MID_RANGE,MIDSIZE_FULLSIZE,2.5,4,X,10.5,51.49888,209
2016,MID_RANGE,SEDAN_COMPACT,5.0,8,X,15.4,35.40548,304
2016,MID_RANGE,SUV_CROSSOVER,6.2,8,Z,16.4,32.1868,334
2016,MID_RANGE,SEDAN_COMPACT,2.0,4,X,8.9,59.54558,179
2016,MID_RANGE,SUV_CROSSOVER,3.5,6,X,12.4,41.84284,253
2016,MID_RANGE,MIDSIZE_FULLSIZE,1.8,4,X,8.5,61.15492,176
2016,MID_RANGE,SEDAN_COMPACT,1.6,4,X,8.9,56.3269,191
2016,HIGH_RANGE,SUV_CROSSOVER,3.7,6,Z,14.5,35.40548,301
2016,HIGH_RANGE,SUV_CROSSOVER,5.6,8,Z,17.4,30.57746,354
2016,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,11.9,43.45218,241
2016,MID_RANGE,SUV_CROSSOVER,3.2,6,X,12.5,41.84284,256
2016,MID_RANGE,SUV_CROSSOVER,2.0,4,X,10.3,49.88954,214
2016,MID_RANGE,SUV_CROSSOVER,2.4,4,X,11.2,46.67086,229
2016,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,9.7,54.71756,197
2016,MID_RANGE,SEDAN_COMPACT,1.6,4,X,8.5,59.54558,175
2016,MID_RANGE,SUV_CROSSOVER,2.4,4,X,12.0,41.84284,251
2016,HIGH_RANGE,SUV_CROSSOVER,3.0,6,Z,16.2,32.1868,336
2016,HIGH_RANGE,MIDSIZE_FULLSIZE,3.5,6,Z,11.9,45.06152,237
2016,HIGH_RANGE,SEDAN_COMPACT,3.5,6,Z,12.6,40.2335,258
2016,HIGH_RANGE,SUV_CROSSOVER,2.0,4,X,12.4,41.84284,256
2016,HIGH_RANGE,SUV_CROSSOVER,3.5,6,X,15.7,33.79614,322
2016,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,15.0,35.40548,295
2016,HIGH_RANGE,SEDAN_COMPACT,4.0,8,Z,13.4,38.62416,268
2016,HIGH_RANGE,SEDAN_COMPACT,4.0,8,Z,14.5,35.40548,303
2016,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,9.4,56.3269,188
2016,HIGH_RANGE,SUV_CROSSOVER,3.0,6,Z,13.6,38.62416,281
2016,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,9.4,53.10822,199
2016,MID_RANGE,SEDAN_COMPACT,2.0,4,X,8.6,57.93624,181
2016,MID_RANGE,MIDSIZE_FULLSIZE,2.5,4,X,8.7,61.15492,176
2016,MID_RANGE,WAGON_SPECIALTY,1.6,4,Z,9.4,51.49888,208
2016,MID_RANGE,SUV_CROSSOVER,3.5,6,X,12.1,41.84284,251
2016,HIGH_RANGE,SEDAN_COMPACT,3.4,6,Z,12.3,41.84284,251
2016,HIGH_RANGE,SUV_CROSSOVER,3.6,6,Z,13.5,38.62416,277
2016,HIGH_RANGE,SUV_CROSSOVER,3.6,6,Z,14.8,35.40548,300
2016,MID_RANGE,TRUCK_VAN,5.7,8,X,17.1,30.57746,348
2016,MID_RANGE,TRUCK_VAN,5.7,8,X,16.2,32.1868,330
2016,HIGH_RANGE,MIDSIZE_FULLSIZE,6.7,12,Z,20.9,25.74944,403
2016,HIGH_RANGE,SEDAN_COMPACT,6.7,12,Z,20.7,25.74944,404
2016,MID_RANGE,SUV_CROSSOVER,2.5,4,X,11.0,46.67086,228
2016,MID_RANGE,SEDAN_COMPACT,1.8,4,X,9.3,56.3269,187
2016,MID_RANGE,SEDAN_COMPACT,2.0,4,X,9.5,53.10822,198
2016,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,10.4,48.2802,216
2016,MID_RANGE,SEDAN_COMPACT,2.0,4,X,10.1,51.49888,207
2016,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,10.6,48.2802,218
2016,MID_RANGE,SUV_CROSSOVER,2.0,4,Z,10.8,45.06152,239
2017,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,11.0,46.67086,226
2017,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,13.8,38.62416,273
2017,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,11.1,46.67086,224
2017,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,11.4,46.67086,228
2017,HIGH_RANGE,SEDAN_COMPACT,4.4,8,Z,16.2,32.1868,324
2017,HIGH_RANGE,SUV_CROSSOVER,4.4,8,Z,15.6,33.79614,320
2017,MID_RANGE,MIDSIZE_FULLSIZE,3.6,6,X,11.2,48.2802,224
2017,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,Z,12.1,41.84284,250
2017,HIGH_RANGE,SEDAN_COMPACT,3.6,6,X,11.6,45.06152,234
2017,HIGH_RANGE,MIDSIZE_FULLSIZE,3.6,6,X,12.8,41.84284,259
2017,HIGH_RANGE,MIDSIZE_FULLSIZE,3.6,6,X,12.2,43.45218,248
2017,HIGH_RANGE,SUV_CROSSOVER,3.6,6,X,12.1,43.45218,245
2017,HIGH_RANGE,MIDSIZE_FULLSIZE,3.6,6,X,13.2,40.2335,260
2017,MID_RANGE,SEDAN_COMPACT,6.2,8,Z,14.3,37.01482,284
2017,MID_RANGE,TRUCK_VAN,2.8,4,O,10.8,48.2802,255
2017,MID_RANGE,TRUCK_VAN,3.6,6,X,13.4,38.62416,274
2017,MID_RANGE,SUV_CROSSOVER,2.4,4,X,11.0,48.2802,221
2017,MID_RANGE,SEDAN_COMPACT,1.4,4,X,8.8,57.93624,184
2017,MID_RANGE,SEDAN_COMPACT,1.8,4,X,9.2,54.71756,194
2017,MID_RANGE,SUV_CROSSOVER,5.3,8,O,20.8,25.74944,299
2017,MID_RANGE,MIDSIZE_FULLSIZE,3.6,6,O,17.6,30.57746,248
2017,MID_RANGE,SUV_CROSSOVER,3.6,6,X,12.7,40.2335,265
2017,MID_RANGE,SUV_CROSSOVER,3.6,6,X,14.2,37.01482,284
2017,MID_RANGE,SUV_CROSSOVER,2.0,4,X,10.6,48.2802,222
2017,MID_RANGE,SUV_CROSSOVER,3.5,6,X,15.9,32.1868,333
2017,MID_RANGE,TRUCK_VAN,2.7,6,X,13.1,38.62416,276
2017,MID_RANGE,TRUCK_VAN,2.7,6,X,13.3,37.01482,288
2017,MID_RANGE,TRUCK_VAN,3.5,6,X,14.0,37.01482,293
2017,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,10.5,48.2802,219
2017,MID_RANGE,SEDAN_COMPACT,2.3,4,X,11.0,46.67086,226
2017,MID_RANGE,SEDAN_COMPACT,2.3,4,X,11.2,45.06152,237
2017,MID_RANGE,TRUCK_VAN,3.7,6,X,16.7,30.57746,354
2017,MID_RANGE,MIDSIZE_FULLSIZE,3.5,6,O,18.7,27.35878,271
2017,MID_RANGE,TRUCK_VAN,5.3,8,O,20.7,25.74944,317
2017,MID_RANGE,MIDSIZE_FULLSIZE,1.5,4,X,7.4,69.20162,153
2017,MID_RANGE,MIDSIZE_FULLSIZE,1.5,4,X,8.0,62.76426,167
2017,MID_RANGE,MIDSIZE_FULLSIZE,1.5,4,Z,8.0,62.76426,167
2017,MID_RANGE,WAGON_SPECIALTY,1.8,4,X,8.3,59.54558,180
2017,MID_RANGE,TRUCK_VAN,3.5,6,X,12.8,40.2335,264
2017,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,9.8,51.49888,204
2017,MID_RANGE,MIDSIZE_FULLSIZE,1.6,4,X,4.2,111.04446,96
2017,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,12.6,41.84284,256
2017,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,14.9,35.40548,296
2017,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,14.0,38.62416,280
2017,MID_RANGE,SUV_CROSSOVER,2.4,4,X,11.3,45.06152,235
2017,MID_RANGE,SUV_CROSSOVER,2.4,4,X,11.7,40.2335,259
2017,MID_RANGE,SUV_CROSSOVER,2.4,4,X,10.8,48.2802,221
2017,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,9.7,54.71756,197
2017,MID_RANGE,SUV_CROSSOVER,3.3,6,X,13.2,40.2335,270
2017,MID_RANGE,WAGON_SPECIALTY,1.6,4,X,9.7,51.49888,208
2017,MID_RANGE,WAGON_SPECIALTY,1.6,4,X,9.1,53.10822,199
2017,HIGH_RANGE,SUV_CROSSOVER,2.0,4,Z,12.0,41.84284,252
2017,HIGH_RANGE,SEDAN_COMPACT,1.8,4,X,5.5,80.467,132
2017,HIGH_RANGE,MIDSIZE_FULLSIZE,3.5,6,Z,12.4,41.84284,257
2017,HIGH_RANGE,SUV_CROSSOVER,2.0,4,X,12.3,41.84284,256
2017,HIGH_RANGE,WAGON_SPECIALTY,3.7,6,X,14.7,35.40548,298
2017,HIGH_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,11.8,45.06152,239
2017,HIGH_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,5.7,77.24832,139
2017,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,14.9,35.40548,300
2017,MID_RANGE,SUV_CROSSOVER,2.5,4,X,10.6,46.67086,225
2017,MID_RANGE,SEDAN_COMPACT,2.5,4,X,9.3,54.71756,194
2017,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,8.4,61.15492,174
2017,MID_RANGE,MIDSIZE_FULLSIZE,2.5,4,X,9.0,57.93624,183
2017,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,10.1,49.88954,212
2017,HIGH_RANGE,SUV_CROSSOVER,4.0,8,Z,19.0,25.74944,401
2017,HIGH_RANGE,SEDAN_COMPACT,4.7,8,Z,13.9,38.62416,276
2017,HIGH_RANGE,MIDSIZE_FULLSIZE,6.0,12,Z,17.5,30.57746,350
2017,MID_RANGE,MIDSIZE_FULLSIZE,1.5,3,Z,9.6,54.71756,197
2017,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,10.8,48.2802,220
2017,MID_RANGE,SEDAN_COMPACT,3.7,6,Z,13.0,40.2335,270
2017,MID_RANGE,TRUCK_VAN,4.0,6,X,14.8,35.40548,304
2017,MID_RANGE,SUV_CROSSOVER,3.5,6,X,11.6,45.06152,240
2017,MID_RANGE,MIDSIZE_FULLSIZE,1.6,4,Z,9.4,51.49888,205
2017,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,10.8,46.67086,228
2017,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,10.5,48.2802,219
2017,LOW_RANGE,SEDAN_COMPACT,0.9,3,Z,7.0,67.59228,152
2017,MID_RANGE,SUV_CROSSOVER,2.0,4,X,10.3,49.88954,216
2017,MID_RANGE,SUV_CROSSOVER,2.0,4,Z,10.2,48.2802,223
2017,MID_RANGE,MIDSIZE_FULLSIZE,3.6,6,X,11.9,43.45218,241
2017,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,12.5,40.2335,255
2017,MID_RANGE,SUV_CROSSOVER,3.5,6,X,11.7,43.45218,242
2017,MID_RANGE,MIDSIZE_FULLSIZE,1.8,4,X,4.4,101.38842,105
2017,MID_RANGE,TRUCK_VAN,4.6,8,X,15.8,32.1868,334
2017,MID_RANGE,SEDAN_COMPACT,2.0,4,X,9.6,53.10822,199
2017,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,10.9,48.2802,220
2017,MID_RANGE,WAGON_SPECIALTY,1.8,4,X,9.3,54.71756,192
2017,MID_RANGE,MIDSIZE_FULLSIZE,3.6,6,X,11.9,43.45218,242
2017,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,Z,10.8,48.2802,219
2017,MID_RANGE,WAGON_SPECIALTY,2.0,4,Z,11.8,43.45218,241
2017,MID_RANGE,SUV_CROSSOVER,2.0,4,Z,10.8,45.06152,239
2017,MID_RANGE,SUV_CROSSOVER,2.0,4,Z,11.5,43.45218,249
2018,LOW_RANGE,SUV_CROSSOVER,3.5,6,Z,12.6,41.84284,259
2018,LOW_RANGE,SEDAN_COMPACT,2.4,4,Z,10.0,51.49888,205
2018,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,11.9,43.45218,240
2018,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,11.5,46.67086,232
2018,HIGH_RANGE,MIDSIZE_FULLSIZE,4.0,8,Z,18.8,30.57746,353
2018,HIGH_RANGE,WAGON_SPECIALTY,2.0,4,Z,10.2,51.49888,208
2018,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,11.6,45.06152,236
2018,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,13.1,40.2335,267
2018,HIGH_RANGE,SEDAN_COMPACT,4.4,8,Z,17.3,30.57746,344
2018,HIGH_RANGE,SUV_CROSSOVER,2.0,4,Z,11.0,48.2802,222
2018,HIGH_RANGE,SUV_CROSSOVER,3.0,6,Z,13.0,40.2335,270
2018,HIGH_RANGE,SUV_CROSSOVER,4.4,8,Z,15.4,33.79614,317
2018,HIGH_RANGE,SEDAN_COMPACT,3.6,6,Z,13.9,38.62416,291
2018,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,10.8,48.2802,220
2018,MID_RANGE,TRUCK_VAN,2.5,4,X,12.6,40.2335,266
2018,MID_RANGE,SEDAN_COMPACT,6.2,8,Z,15.5,35.40548,297
2018,MID_RANGE,SEDAN_COMPACT,6.2,8,Z,14.2,38.62416,278
2018,MID_RANGE,SEDAN_COMPACT,6.2,8,Z,17.6,32.1868,336
2018,MID_RANGE,TRUCK_VAN,4.3,6,O,19.3,27.35878,284
2018,MID_RANGE,SEDAN_COMPACT,1.8,4,X,9.2,56.3269,190
2018,MID_RANGE,WAGON_SPECIALTY,1.8,4,X,9.2,56.3269,190
2018,MID_RANGE,SUV_CROSSOVER,5.3,8,X,15.3,33.79614,312
2018,MID_RANGE,MIDSIZE_FULLSIZE,6.4,8,Z,15.6,35.40548,302
2018,LOW_RANGE,SEDAN_COMPACT,1.4,4,X,9.3,56.3269,187
2018,LOW_RANGE,SEDAN_COMPACT,1.4,4,X,9.7,51.49888,202
2018,MID_RANGE,TRUCK_VAN,3.3,6,X,12.3,41.84284,257
2018,MID_RANGE,TRUCK_VAN,5.0,8,X,14.7,32.1868,324
2018,MID_RANGE,TRUCK_VAN,3.3,6,X,13.0,38.62416,277
2018,MID_RANGE,TRUCK_VAN,3.3,6,X,12.9,38.62416,273
2018,MID_RANGE,TRUCK_VAN,5.0,8,O,20.0,25.74944,300
2018,MID_RANGE,TRUCK_VAN,5.0,8,O,21.4,22.53076,325
2018,MID_RANGE,MIDSIZE_FULLSIZE,2.5,4,X,11.3,48.2802,223
2018,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,5.5,80.467,131
2018,MID_RANGE,SEDAN_COMPACT,2.3,4,X,11.8,45.06152,236
2018,MID_RANGE,SEDAN_COMPACT,5.2,8,Z,17.2,30.57746,341
2018,HIGH_RANGE,MIDSIZE_FULLSIZE,5.0,8,Z,15.6,33.79614,312
2018,MID_RANGE,SUV_CROSSOVER,1.5,4,X,9.6,49.88954,210
2018,MID_RANGE,MIDSIZE_FULLSIZE,1.5,4,X,7.9,62.76426,168
2018,MID_RANGE,MIDSIZE_FULLSIZE,1.5,4,X,8.9,57.93624,185
2018,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,5.0,88.5137,118
2018,MID_RANGE,SEDAN_COMPACT,2.0,4,X,7.8,64.3736,163
2018,MID_RANGE,SEDAN_COMPACT,2.0,4,X,8.5,61.15492,173
2018,MID_RANGE,MIDSIZE_FULLSIZE,1.5,4,Z,8.0,62.76426,167
2018,MID_RANGE,MIDSIZE_FULLSIZE,1.5,4,X,7.4,69.20162,153
2018,MID_RANGE,SUV_CROSSOVER,1.5,4,X,8.4,57.93624,181
2018,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,9.3,56.3269,188
2018,MID_RANGE,MIDSIZE_FULLSIZE,1.6,4,X,9.2,54.71756,194
2018,MID_RANGE,SUV_CROSSOVER,2.0,4,X,9.2,53.10822,202
2018,MID_RANGE,SUV_CROSSOVER,2.4,4,X,11.1,45.06152,235
2018,MID_RANGE,SUV_CROSSOVER,3.0,6,O,11.2,45.06152,268
2018,MID_RANGE,SUV_CROSSOVER,2.4,4,X,11.5,43.45218,246
2018,MID_RANGE,SUV_CROSSOVER,2.0,4,X,11.9,40.2335,263
2018,HIGH_RANGE,SEDAN_COMPACT,5.2,10,Z,16.8,32.1868,336
2018,HIGH_RANGE,MIDSIZE_FULLSIZE,3.5,6,Z,12.5,41.84284,257
2018,HIGH_RANGE,MIDSIZE_FULLSIZE,3.4,6,Z,13.0,41.84284,259
2018,HIGH_RANGE,SUV_CROSSOVER,2.7,6,X,14.1,37.01482,284
2018,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,14.9,35.40548,300
2018,MID_RANGE,SEDAN_COMPACT,2.0,4,X,8.2,59.54558,180
2018,MID_RANGE,SEDAN_COMPACT,2.0,4,X,8.8,54.71756,192
2018,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,8.4,61.15492,174
2018,MID_RANGE,MIDSIZE_FULLSIZE,2.5,4,X,10.0,51.49888,208
2018,HIGH_RANGE,SEDAN_COMPACT,4.0,8,Z,15.6,32.1868,324
2018,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,9.8,51.49888,203
2018,MID_RANGE,SUV_CROSSOVER,1.5,4,X,9.4,51.49888,208
2018,MID_RANGE,SEDAN_COMPACT,1.2,3,X,6.4,75.63898,141
2018,MID_RANGE,SUV_CROSSOVER,3.0,6,Z,12.0,43.45218,248
2018,MID_RANGE,SUV_CROSSOVER,2.5,4,X,9.2,54.71756,192
2018,MID_RANGE,MIDSIZE_FULLSIZE,1.6,4,Z,9.1,54.71756,195
2018,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,11.8,43.45218,249
2018,HIGH_RANGE,SEDAN_COMPACT,2.5,4,Z,11.8,43.45218,249
2018,HIGH_RANGE,SUV_CROSSOVER,3.6,6,Z,14.1,37.01482,286
2018,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,9.7,53.10822,200
2018,MID_RANGE,SUV_CROSSOVER,2.5,4,X,10.9,46.67086,228
2018,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,12.6,40.2335,256
2018,MID_RANGE,MIDSIZE_FULLSIZE,1.8,4,X,8.0,62.76426,168
2018,MID_RANGE,SUV_CROSSOVER,5.7,8,X,18.4,27.35878,384
2018,MID_RANGE,TRUCK_VAN,3.5,6,X,12.6,40.2335,268
2018,MID_RANGE,TRUCK_VAN,3.5,6,X,13.8,35.40548,300
2018,MID_RANGE,SEDAN_COMPACT,1.5,4,X,7.9,61.15492,173
2018,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,11.1,46.67086,227
2018,MID_RANGE,SUV_CROSSOVER,2.0,4,X,10.6,46.67086,229
2018,MID_RANGE,WAGON_SPECIALTY,2.0,4,Z,11.8,43.45218,241
2018,MID_RANGE,SUV_CROSSOVER,2.0,4,Z,11.5,43.45218,240
2019,LOW_RANGE,SUV_CROSSOVER,3.5,6,Z,12.2,41.84284,258
2019,LOW_RANGE,SEDAN_COMPACT,2.4,4,Z,10.0,51.49888,205
2019,HIGH_RANGE,SUV_CROSSOVER,2.0,4,Z,10.8,46.67086,226
2019,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,10.0,51.49888,204
2019,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,12.5,41.84284,252
2019,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,9.8,53.10822,198
2019,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,11.9,43.45218,241
2019,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,14.3,35.40548,294
