YEAR,RANGE_CATEGORY,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,FUEL,FUEL CONSUMPTION,KMXGALON,EMISSIONS
2019,MID_RANGE,MIDSIZE_FULLSIZE,2.5,4,X,9.4,54.71756,192
2019,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,Z,11.0,46.67086,227
2019,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,10.8,48.2802,220
2019,MID_RANGE,SEDAN_COMPACT,6.2,8,Z,18.2,28.96812,368
2019,MID_RANGE,MIDSIZE_FULLSIZE,1.6,4,O,7.8,69.20162,178
2019,MID_RANGE,MIDSIZE_FULLSIZE,1.5,4,X,8.2,61.15492,174
2019,MID_RANGE,TRUCK_VAN,5.3,8,X,15.9,32.1868,326
2019,MID_RANGE,SUV_CROSSOVER,5.3,8,O,22.2,24.1401,317
2019,MID_RANGE,SUV_CROSSOVER,1.4,4,X,9.1,54.71756,196
2019,MID_RANGE,MIDSIZE_FULLSIZE,5.7,8,X,14.7,37.01482,289
2019,MID_RANGE,TRUCK_VAN,3.6,6,O,19.4,27.35878,274
2019,MID_RANGE,SUV_CROSSOVER,2.4,4,X,12.7,40.2335,261
2019,MID_RANGE,TRUCK_VAN,5.0,8,X,16.8,30.57746,347
2019,MID_RANGE,SUV_CROSSOVER,3.5,6,X,14.7,35.40548,303
2019,MID_RANGE,MIDSIZE_FULLSIZE,1.5,4,X,10.0,51.49888,204
2019,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,5.5,80.467,131
2019,MID_RANGE,SEDAN_COMPACT,2.3,4,X,11.8,43.45218,244
2019,MID_RANGE,MIDSIZE_FULLSIZE,3.5,6,O,18.5,28.96812,267
2019,HIGH_RANGE,MIDSIZE_FULLSIZE,3.3,6,Z,13.7,38.62416,279
2019,MID_RANGE,TRUCK_VAN,4.3,6,X,15.1,33.79614,317
2019,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,10.4,49.88954,211
2019,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,9.3,56.3269,186
2019,MID_RANGE,WAGON_SPECIALTY,1.8,4,X,8.8,54.71756,193
2019,MID_RANGE,SUV_CROSSOVER,3.5,6,X,13.0,40.2335,266
2019,MID_RANGE,MIDSIZE_FULLSIZE,1.6,4,X,8.9,56.3269,189
2019,MID_RANGE,MIDSIZE_FULLSIZE,1.6,4,X,4.2,111.04446,96
2019,MID_RANGE,SUV_CROSSOVER,3.3,6,X,13.2,40.2335,268
2019,MID_RANGE,SUV_CROSSOVER,2.0,4,X,10.0,49.88954,216
2019,MID_RANGE,SEDAN_COMPACT,2.0,4,X,9.1,54.71756,193
2019,HIGH_RANGE,MIDSIZE_FULLSIZE,3.7,6,Z,13.2,38.62416,275
2019,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,13.0,40.2335,265
2019,MID_RANGE,SUV_CROSSOVER,2.4,4,X,11.2,46.67086,230
2019,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,11.0,48.2802,220
2019,HIGH_RANGE,SUV_CROSSOVER,5.7,8,Z,18.2,28.96812,371
2019,HIGH_RANGE,MIDSIZE_FULLSIZE,2.7,6,X,14.0,38.62416,281
2019,MID_RANGE,SEDAN_COMPACT,2.0,4,X,8.8,56.3269,186
2019,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,8.7,57.93624,181
2019,HIGH_RANGE,WAGON_SPECIALTY,2.0,4,Z,9.9,53.10822,201
2019,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,12.7,40.2335,263
2019,HIGH_RANGE,WAGON_SPECIALTY,3.0,6,Z,11.5,45.06152,239
2019,HIGH_RANGE,SUV_CROSSOVER,4.7,8,Z,17.2,30.57746,357
2019,HIGH_RANGE,SEDAN_COMPACT,4.0,8,Z,15.6,33.79614,324
2019,HIGH_RANGE,WAGON_SPECIALTY,2.0,4,Z,10.3,49.88954,215
2019,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,11.8,43.45218,244
2019,HIGH_RANGE,SUV_CROSSOVER,3.0,6,Z,13.5,37.01482,282
2019,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,Z,10.4,49.88954,214
2019,MID_RANGE,MIDSIZE_FULLSIZE,2.5,4,X,8.5,61.15492,177
2019,MID_RANGE,MIDSIZE_FULLSIZE,2.5,4,X,9.1,57.93624,186
2019,MID_RANGE,WAGON_SPECIALTY,2.0,4,X,9.8,48.2802,218
2019,MID_RANGE,TRUCK_VAN,5.6,8,X,15.2,33.79614,315
2019,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,11.5,43.45218,243
2019,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,12.7,41.84284,258
2019,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,12.1,43.45218,243
2019,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,12.8,41.84284,257
2019,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,11.1,46.67086,232
2019,HIGH_RANGE,SEDAN_COMPACT,4.0,6,Z,16.1,32.1868,335
2019,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,13.2,40.2335,266
2019,HIGH_RANGE,SEDAN_COMPACT,3.8,6,Z,12.7,40.2335,267
2019,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,11.2,46.67086,231
2019,MID_RANGE,SUV_CROSSOVER,4.0,6,X,14.3,33.79614,308
2019,MID_RANGE,MIDSIZE_FULLSIZE,2.5,4,X,5.3,88.5137,121
2019,MID_RANGE,MIDSIZE_FULLSIZE,1.8,4,X,8.3,61.15492,174
2019,MID_RANGE,MIDSIZE_FULLSIZE,1.8,4,X,8.5,59.54558,178
2019,MID_RANGE,SUV_CROSSOVER,3.5,6,X,12.0,43.45218,248
2019,MID_RANGE,MIDSIZE_FULLSIZE,1.8,4,X,4.5,96.5604,109
2019,MID_RANGE,SUV_CROSSOVER,2.5,4,X,8.8,57.93624,183
2019,MID_RANGE,SUV_CROSSOVER,2.0,4,X,11.6,43.45218,245
2019,MID_RANGE,SEDAN_COMPACT,1.4,4,X,7.9,64.3736,163
2019,MID_RANGE,SUV_CROSSOVER,2.0,4,Z,12.1,41.84284,250
2020,HIGH_RANGE,SUV_CROSSOVER,2.9,6,Z,13.9,37.01482,288
2020,HIGH_RANGE,SEDAN_COMPACT,4.0,8,Z,13.0,40.2335,271
2020,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,10.9,46.67086,227
2020,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,10.2,51.49888,205
2020,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,11.4,46.67086,231
2020,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,10.7,48.2802,222
2020,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,10.4,49.88954,213
2020,MID_RANGE,TRUCK_VAN,2.8,4,O,11.8,45.06152,270
2020,MID_RANGE,TRUCK_VAN,3.6,6,X,14.0,37.01482,286
2020,MID_RANGE,TRUCK_VAN,4.3,6,X,15.1,33.79614,318
2020,MID_RANGE,SUV_CROSSOVER,5.7,8,X,16.7,32.1868,331
2020,MID_RANGE,SUV_CROSSOVER,1.0,3,X,8.6,54.71756,197
2020,MID_RANGE,SUV_CROSSOVER,2.7,6,X,12.5,41.84284,258
2020,MID_RANGE,SUV_CROSSOVER,2.5,4,X,5.4,78.85766,136
2020,MID_RANGE,SUV_CROSSOVER,3.5,6,X,14.1,37.01482,294
2020,MID_RANGE,TRUCK_VAN,2.7,6,X,12.0,43.45218,249
2020,MID_RANGE,TRUCK_VAN,5.0,8,X,14.3,35.40548,297
2020,MID_RANGE,TRUCK_VAN,5.0,8,O,20.3,25.74944,296
2020,MID_RANGE,SEDAN_COMPACT,3.5,6,Z,19.8,27.35878,393
2020,MID_RANGE,SEDAN_COMPACT,5.2,8,Z,17.1,30.57746,342
2020,MID_RANGE,TRUCK_VAN,3.5,6,X,16.7,30.57746,352
2020,MID_RANGE,SEDAN_COMPACT,2.0,4,X,8.3,61.15492,176
2020,MID_RANGE,SUV_CROSSOVER,3.5,6,X,12.4,41.84284,257
2020,MID_RANGE,SEDAN_COMPACT,1.6,4,X,7.8,64.3736,168
2020,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,9.8,51.49888,207
2020,HIGH_RANGE,SUV_CROSSOVER,3.5,6,Z,12.5,41.84284,257
2020,MID_RANGE,SUV_CROSSOVER,2.4,4,X,10.6,48.2802,218
2020,MID_RANGE,SUV_CROSSOVER,2.4,4,X,10.4,49.88954,211
2020,MID_RANGE,MIDSIZE_FULLSIZE,3.3,6,Z,13.6,38.62416,279
2020,HIGH_RANGE,SUV_CROSSOVER,3.0,6,Z,12.6,40.2335,264
2020,HIGH_RANGE,SUV_CROSSOVER,3.0,6,Z,13.0,38.62416,273
2020,HIGH_RANGE,MIDSIZE_FULLSIZE,3.5,6,Z,10.3,49.88954,214
2020,HIGH_RANGE,SUV_CROSSOVER,3.0,6,X,13.7,38.62416,280
2020,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,14.7,35.40548,295
2020,MID_RANGE,SUV_CROSSOVER,2.5,4,X,9.7,51.49888,206
2020,MID_RANGE,SEDAN_COMPACT,2.5,4,X,8.8,57.93624,183
2020,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,8.6,59.54558,181
2020,HIGH_RANGE,WAGON_SPECIALTY,2.0,4,Z,9.4,54.71756,195
2020,HIGH_RANGE,WAGON_SPECIALTY,3.0,6,Z,12.4,41.84284,255
2020,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,11.0,48.2802,219
2020,HIGH_RANGE,WAGON_SPECIALTY,2.0,4,Z,11.1,43.45218,247
2020,HIGH_RANGE,WAGON_SPECIALTY,2.0,4,Z,11.1,43.45218,246
2020,HIGH_RANGE,SEDAN_COMPACT,4.0,8,Z,13.8,40.2335,270
2020,MID_RANGE,WAGON_SPECIALTY,2.0,4,X,9.8,48.2802,218
2020,MID_RANGE,WAGON_SPECIALTY,2.0,4,X,10.1,49.88954,217
2020,MID_RANGE,WAGON_SPECIALTY,2.0,4,X,9.0,54.71756,198
2020,MID_RANGE,TRUCK_VAN,5.6,8,Z,15.1,33.79614,313
2020,MID_RANGE,SEDAN_COMPACT,1.6,4,X,8.6,59.54558,181
2020,HIGH_RANGE,SEDAN_COMPACT,2.5,4,Z,12.2,41.84284,255
2020,HIGH_RANGE,SEDAN_COMPACT,4.0,6,Z,14.3,37.01482,294
2020,HIGH_RANGE,MIDSIZE_FULLSIZE,3.0,6,Z,12.4,41.84284,253
2020,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,12.9,40.2335,263
2020,MID_RANGE,SEDAN_COMPACT,2.0,4,X,7.6,67.59228,158
2020,MID_RANGE,SUV_CROSSOVER,2.5,4,X,9.2,54.71756,194
2020,MID_RANGE,TRUCK_VAN,3.5,6,X,13.8,35.40548,299
2020,MID_RANGE,TRUCK_VAN,5.7,8,X,17.7,28.96812,371
2020,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,10.2,51.49888,205
2021,LOW_RANGE,SEDAN_COMPACT,2.4,4,Z,9.9,53.10822,199
2021,LOW_RANGE,SEDAN_COMPACT,2.0,4,Z,11.2,46.67086,230
2021,HIGH_RANGE,SUV_CROSSOVER,2.9,6,Z,13.9,37.01482,288
2021,HIGH_RANGE,MIDSIZE_FULLSIZE,2.9,6,Z,13.1,40.2335,266
2021,HIGH_RANGE,MIDSIZE_FULLSIZE,2.9,6,Z,12.9,41.84284,255
2021,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,11.2,46.67086,225
2021,MID_RANGE,SUV_CROSSOVER,3.6,6,X,13.0,40.2335,264
2021,MID_RANGE,SUV_CROSSOVER,3.6,6,X,13.6,38.62416,277
2021,MID_RANGE,SEDAN_COMPACT,6.2,8,Z,17.2,30.57746,349
2021,MID_RANGE,TRUCK_VAN,2.5,4,X,12.7,40.2335,268
2021,MID_RANGE,TRUCK_VAN,4.3,6,X,15.1,33.79614,318
2021,MID_RANGE,TRUCK_VAN,5.3,8,X,13.9,37.01482,286
2021,MID_RANGE,TRUCK_VAN,5.3,8,X,17.3,30.57746,348
2021,MID_RANGE,TRUCK_VAN,6.2,8,Z,16.8,30.57746,352
2021,MID_RANGE,SUV_CROSSOVER,5.3,8,X,15.5,32.1868,327
2021,MID_RANGE,MIDSIZE_FULLSIZE,6.2,8,Z,18.1,30.57746,352
2021,MID_RANGE,MIDSIZE_FULLSIZE,6.2,8,Z,19.0,28.96812,368
2021,MID_RANGE,SUV_CROSSOVER,2.3,4,X,11.6,40.2335,265
2021,MID_RANGE,SUV_CROSSOVER,2.7,6,X,12.8,37.01482,287
2021,MID_RANGE,SUV_CROSSOVER,2.0,4,X,10.2,49.88954,217
2021,MID_RANGE,TRUCK_VAN,5.0,8,X,14.0,37.01482,287
2021,MID_RANGE,SEDAN_COMPACT,2.3,4,X,11.9,43.45218,246
2021,MID_RANGE,TRUCK_VAN,5.3,8,X,15.2,33.79614,312
2021,MID_RANGE,TRUCK_VAN,3.5,6,X,12.8,40.2335,271
2021,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,13.0,40.2335,265
2021,MID_RANGE,SEDAN_COMPACT,1.6,4,X,7.7,64.3736,166
2021,HIGH_RANGE,MIDSIZE_FULLSIZE,2.5,4,X,9.5,54.71756,197
2021,HIGH_RANGE,MIDSIZE_FULLSIZE,3.5,6,Z,10.1,49.88954,213
2021,HIGH_RANGE,SUV_CROSSOVER,5.7,8,Z,19.2,27.35878,395
2021,HIGH_RANGE,SUV_CROSSOVER,2.0,4,Z,10.7,46.67086,226
2021,HIGH_RANGE,SUV_CROSSOVER,3.0,6,X,13.7,38.62416,280
2021,MID_RANGE,SEDAN_COMPACT,2.0,4,X,8.8,56.3269,186
2021,MID_RANGE,SUV_CROSSOVER,2.5,4,X,9.8,49.88954,209
2021,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,8.6,59.54558,181
2021,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,9.0,57.93624,186
2021,HIGH_RANGE,SEDAN_COMPACT,4.0,8,Z,13.9,38.62416,281
2021,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,11.2,45.06152,235
2021,HIGH_RANGE,SUV_CROSSOVER,4.0,8,Z,18.6,25.74944,396
2021,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,11.9,41.84284,255
2021,HIGH_RANGE,SEDAN_COMPACT,4.0,8,Z,16.4,32.1868,339
2021,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,10.1,51.49888,204
2021,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,10.2,49.88954,210
2021,HIGH_RANGE,SUV_CROSSOVER,3.0,6,Z,11.4,43.45218,244
2021,HIGH_RANGE,SUV_CROSSOVER,4.0,8,Z,14.5,35.40548,305
2021,HIGH_RANGE,SEDAN_COMPACT,4.0,8,Z,14.5,38.62416,282
2021,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,8.9,57.93624,184
2021,MID_RANGE,MIDSIZE_FULLSIZE,3.5,6,Z,11.6,46.67086,233
2021,MID_RANGE,WAGON_SPECIALTY,3.5,6,X,11.7,45.06152,240
2021,MID_RANGE,WAGON_SPECIALTY,2.0,4,X,9.9,49.88954,212
2021,HIGH_RANGE,SEDAN_COMPACT,4.0,6,Z,12.3,40.2335,260
2021,HIGH_RANGE,SEDAN_COMPACT,4.0,6,Z,14.0,37.01482,284
2021,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,12.8,38.62416,273
2021,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,13.8,38.62416,281
2021,HIGH_RANGE,SEDAN_COMPACT,3.7,6,Z,15.3,33.79614,321
2021,HIGH_RANGE,SUV_CROSSOVER,3.0,6,Z,12.7,38.62416,271
2021,MID_RANGE,TRUCK_VAN,5.7,8,X,14.1,37.01482,290
2021,MID_RANGE,TRUCK_VAN,5.7,8,X,15.7,33.79614,319
2021,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,11.7,43.45218,243
2021,MID_RANGE,MIDSIZE_FULLSIZE,2.5,4,X,5.3,88.5137,121
2021,MID_RANGE,SEDAN_COMPACT,1.8,4,X,7.9,64.3736,165
2021,MID_RANGE,SEDAN_COMPACT,2.0,4,X,8.2,61.15492,173
2021,MID_RANGE,SEDAN_COMPACT,1.8,4,X,4.4,101.38842,106
2021,MID_RANGE,MIDSIZE_FULLSIZE,1.8,4,X,4.4,101.38842,106
2021,MID_RANGE,MIDSIZE_FULLSIZE,1.8,4,X,4.6,94.95106,111
2021,MID_RANGE,SUV_CROSSOVER,5.7,8,X,18.5,27.35878,384
2021,MID_RANGE,SUV_CROSSOVER,3.6,6,X,14.6,35.40548,301
2021,MID_RANGE,SEDAN_COMPACT,2.0,4,X,10.1,49.88954,213
2021,MID_RANGE,SEDAN_COMPACT,1.4,4,X,7.9,65.98294,162
2021,MID_RANGE,WAGON_SPECIALTY,2.0,4,Z,11.3,46.67086,224
2021,MID_RANGE,SUV_CROSSOVER,2.0,4,X,10.7,48.2802,217
2021,MID_RANGE,SUV_CROSSOVER,2.0,4,Z,11.7,43.45218,240
2022,HIGH_RANGE,WAGON_SPECIALTY,3.0,6,Z,11.5,45.06152,234
2022,HIGH_RANGE,MIDSIZE_FULLSIZE,4.0,8,Z,15.5,33.79614,323
2022,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,10.4,49.88954,214
2022,HIGH_RANGE,SUV_CROSSOVER,3.0,6,Z,15.7,32.1868,323
2022,HIGH_RANGE,SUV_CROSSOVER,3.0,6,Z,11.3,43.45218,241
2022,HIGH_RANGE,MIDSIZE_FULLSIZE,2.0,4,Z,10.3,51.49888,207
2022,MID_RANGE,SEDAN_COMPACT,3.6,6,X,12.8,41.84284,251
2022,MID_RANGE,SEDAN_COMPACT,6.2,8,Z,15.1,35.40548,297
2022,MID_RANGE,TRUCK_VAN,5.3,8,X,15.1,33.79614,314
2022,MID_RANGE,TRUCK_VAN,3.0,6,O,10.9,45.06152,272
2022,MID_RANGE,TRUCK_VAN,5.3,8,X,15.6,32.1868,327
2022,MID_RANGE,TRUCK_VAN,5.3,8,X,16.9,28.96812,359
2022,MID_RANGE,SEDAN_COMPACT,1.4,4,X,7.7,64.3736,165
2022,MID_RANGE,SUV_CROSSOVER,3.0,6,O,11.2,45.06152,272
2022,MID_RANGE,SUV_CROSSOVER,5.3,8,X,15.8,32.1868,327
2022,MID_RANGE,SUV_CROSSOVER,6.2,8,Z,17.0,30.57746,353
2022,MID_RANGE,MIDSIZE_FULLSIZE,6.2,8,Z,17.6,30.57746,339
2022,MID_RANGE,MIDSIZE_FULLSIZE,6.2,8,Z,19.0,28.96812,368
2022,MID_RANGE,SUV_CROSSOVER,6.4,8,Z,18.3,28.96812,363
2022,MID_RANGE,SUV_CROSSOVER,2.3,4,X,12.0,41.84284,252
2022,MID_RANGE,SEDAN_COMPACT,5.0,8,X,15.2,35.40548,298
2022,MID_RANGE,WAGON_SPECIALTY,2.5,4,X,12.1,43.45218,249
2022,HIGH_RANGE,SEDAN_COMPACT,2.0,4,Z,11.4,45.06152,236
2022,HIGH_RANGE,SUV_CROSSOVER,2.5,4,Z,11.3,43.45218,248
2022,MID_RANGE,MIDSIZE_FULLSIZE,1.5,4,Z,8.7,59.54558,180
2022,MID_RANGE,SUV_CROSSOVER,3.5,6,X,12.5,40.2335,265
2022,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,X,7.6,67.59228,158
2022,MID_RANGE,SUV_CROSSOVER,2.5,4,X,9.1,54.71756,194
2022,MID_RANGE,SUV_CROSSOVER,2.5,4,X,9.9,49.88954,214
2022,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,10.6,48.2802,226
2022,MID_RANGE,SUV_CROSSOVER,2.0,4,X,11.2,46.67086,229
2022,MID_RANGE,SUV_CROSSOVER,2.4,4,X,10.6,48.2802,218
2022,MID_RANGE,TRUCK_VAN,3.0,6,O,10.8,46.67086,263
2022,HIGH_RANGE,SUV_CROSSOVER,3.0,6,Z,12.7,40.2335,269
2022,HIGH_RANGE,MIDSIZE_FULLSIZE,3.5,6,X,10.7,49.88954,214
2022,HIGH_RANGE,SEDAN_COMPACT,3.5,6,Z,12.2,41.84284,253
2022,HIGH_RANGE,SEDAN_COMPACT,5.0,8,Z,15.1,35.40548,294
2022,MID_RANGE,SEDAN_COMPACT,2.0,4,X,8.3,59.54558,179
2022,MID_RANGE,SEDAN_COMPACT,2.0,4,X,8.7,59.54558,180
2022,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,9.0,57.93624,186
2022,HIGH_RANGE,SUV_CROSSOVER,4.0,8,Z,16.4,30.57746,346
2022,HIGH_RANGE,SUV_CROSSOVER,2.0,4,Z,11.5,43.45218,242
2022,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,Z,10.4,49.88954,210
2022,MID_RANGE,SUV_CROSSOVER,1.5,3,X,8.4,59.54558,179
2022,MID_RANGE,SUV_CROSSOVER,1.5,3,X,8.4,59.54558,181
2022,HIGH_RANGE,SEDAN_COMPACT,4.0,6,Z,14.0,37.01482,284
2022,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,12.8,40.2335,264
2022,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,12.9,38.62416,273
2022,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,14.7,35.40548,296
2022,HIGH_RANGE,SEDAN_COMPACT,3.0,6,Z,13.7,38.62416,278
2022,HIGH_RANGE,SUV_CROSSOVER,4.0,8,Z,15.2,32.1868,326
2022,HIGH_RANGE,SUV_CROSSOVER,2.0,4,Z,12.4,41.84284,263
2022,MID_RANGE,TRUCK_VAN,5.7,8,X,16.1,32.1868,325
2022,HIGH_RANGE,MIDSIZE_FULLSIZE,6.7,12,Z,20.0,27.35878,382
2022,MID_RANGE,WAGON_SPECIALTY,2.0,4,X,8.4,59.54558,178
2022,MID_RANGE,SUV_CROSSOVER,4.0,6,X,14.9,32.1868,323
2022,MID_RANGE,MIDSIZE_FULLSIZE,3.5,6,X,10.8,48.2802,220
2022,MID_RANGE,SUV_CROSSOVER,2.0,4,X,8.1,57.93624,182
2022,MID_RANGE,SEDAN_COMPACT,2.4,4,Z,11.9,43.45218,246
2022,MID_RANGE,SEDAN_COMPACT,2.0,4,Z,9.3,54.71756,195
2022,MID_RANGE,SUV_CROSSOVER,2.5,4,X,8.8,57.93624,184
2022,MID_RANGE,MIDSIZE_FULLSIZE,2.0,4,Z,11.8,45.06152,237
2022,MID_RANGE,SEDAN_COMPACT,2.0,4,X,9.0,57.93624,185
2022,MID_RANGE,WAGON_SPECIALTY,2.0,4,Z,11.3,46.67086,224
2022,MID_RANGE,SUV_CROSSOVER,2.0,4,Z,11.0,46.67086,232
